source,era,region,rows,field_id,coverage_kind,covered_rows,missing_rows,coverage_pct
ufocat,2010_2019,africa,129,duplicate_lineage,normalized_field_present,129,0,100.000000
ufocat,2010_2019,africa,129,publisher_lineage,normalized_field_present,129,0,100.000000
ufocat,2010_2019,africa,129,independent_source_identity,normalized_field_present,129,0,100.000000
ufocat,2010_2019,africa,129,country_assignment,derived_field_present,129,0,100.000000
ufocat,2010_2019,africa,129,administrative_region,normalized_field_present,0,129,0.000000
ufocat,2010_2019,africa,129,boundary_assignment_provenance,derived_field_present,129,0,100.000000
ufocat,2010_2019,africa,129,duration_raw,raw_field_present,88,41,68.217054
ufocat,2010_2019,africa,129,witness_count_raw,raw_explicit_value,0,129,0.000000
ufocat,2010_2019,africa,129,sound_raw,raw_explicit_value,9,120,6.976744
ufocat,2010_2019,africa,129,color_raw,raw_explicit_value,39,90,30.232558
ufocat,2010_2019,africa,129,light_positive_mention,raw_positive_mention,0,129,0.000000
ufocat,2010_2019,africa,129,behavior_raw,raw_explicit_value,0,129,0.000000
ufocat,2010_2019,africa,129,evidence_raw,raw_explicit_value,0,129,0.000000
ufocat,2010_2019,asia,78,coordinate_evidence,normalized_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,source_coordinates,qualified_value,78,0,100.000000
ufocat,2010_2019,asia,78,coordinate_precision,normalized_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,coordinate_pile_review_state,normalized_field_present,0,78,0.000000
ufocat,2010_2019,asia,78,occurrence_date_role,raw_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,exact_date,qualified_value,78,0,100.000000
ufocat,2010_2019,asia,78,time_of_day_raw,raw_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,time_of_day_normalized,qualified_value,0,78,0.000000
ufocat,2010_2019,asia,78,reported_date_role,raw_field_present,0,78,0.000000
ufocat,2010_2019,asia,78,reporting_delay_estimable,qualified_value,0,78,0.000000
ufocat,2010_2019,asia,78,craft_normalized,normalized_field_present,75,3,96.153846
ufocat,2010_2019,asia,78,craft_confidence,qualified_value,49,29,62.820513
ufocat,2010_2019,asia,78,craft_classification_source,normalized_field_present,77,1,98.717949
ufocat,2010_2019,asia,78,same_day_suitability,qualified_value,42,36,53.846154
ufocat,2010_2019,asia,78,duplicate_lineage,normalized_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,publisher_lineage,normalized_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,independent_source_identity,normalized_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,country_assignment,derived_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,administrative_region,normalized_field_present,0,78,0.000000
ufocat,2010_2019,asia,78,boundary_assignment_provenance,derived_field_present,78,0,100.000000
ufocat,2010_2019,asia,78,duration_raw,raw_field_present,71,7,91.025641
ufocat,2010_2019,asia,78,witness_count_raw,raw_explicit_value,0,78,0.000000
ufocat,2010_2019,asia,78,sound_raw,raw_explicit_value,5,73,6.410256
ufocat,2010_2019,asia,78,color_raw,raw_explicit_value,36,42,46.153846
ufocat,2010_2019,asia,78,light_positive_mention,raw_positive_mention,0,78,0.000000
ufocat,2010_2019,asia,78,behavior_raw,raw_explicit_value,0,78,0.000000
ufocat,2010_2019,asia,78,evidence_raw,raw_explicit_value,0,78,0.000000
ufocat,2010_2019,europe,1192,coordinate_evidence,normalized_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,source_coordinates,qualified_value,1076,116,90.268456
ufocat,2010_2019,europe,1192,coordinate_precision,normalized_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,coordinate_pile_review_state,normalized_field_present,0,1192,0.000000
ufocat,2010_2019,europe,1192,occurrence_date_role,raw_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,exact_date,qualified_value,1174,18,98.489933
ufocat,2010_2019,europe,1192,time_of_day_raw,raw_field_present,937,255,78.607383
ufocat,2010_2019,europe,1192,time_of_day_normalized,qualified_value,0,1192,0.000000
ufocat,2010_2019,europe,1192,reported_date_role,raw_field_present,0,1192,0.000000
ufocat,2010_2019,europe,1192,reporting_delay_estimable,qualified_value,0,1192,0.000000
ufocat,2010_2019,europe,1192,craft_normalized,normalized_field_present,885,307,74.244966
ufocat,2010_2019,europe,1192,craft_confidence,qualified_value,616,576,51.677852
ufocat,2010_2019,europe,1192,craft_classification_source,normalized_field_present,897,295,75.251678
ufocat,2010_2019,europe,1192,same_day_suitability,qualified_value,541,651,45.385906
ufocat,2010_2019,europe,1192,duplicate_lineage,normalized_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,publisher_lineage,normalized_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,independent_source_identity,normalized_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,country_assignment,derived_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,administrative_region,normalized_field_present,0,1192,0.000000
ufocat,2010_2019,europe,1192,boundary_assignment_provenance,derived_field_present,1192,0,100.000000
ufocat,2010_2019,europe,1192,duration_raw,raw_field_present,830,362,69.630872
ufocat,2010_2019,europe,1192,witness_count_raw,raw_explicit_value,0,1192,0.000000
ufocat,2010_2019,europe,1192,sound_raw,raw_explicit_value,66,1126,5.536913
ufocat,2010_2019,europe,1192,color_raw,raw_explicit_value,414,778,34.731544
ufocat,2010_2019,europe,1192,light_positive_mention,raw_positive_mention,0,1192,0.000000
ufocat,2010_2019,europe,1192,behavior_raw,raw_explicit_value,0,1192,0.000000
ufocat,2010_2019,europe,1192,evidence_raw,raw_explicit_value,0,1192,0.000000
ufocat,2010_2019,latin_america_caribbean,254,coordinate_evidence,normalized_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,source_coordinates,qualified_value,250,4,98.425197
ufocat,2010_2019,latin_america_caribbean,254,coordinate_precision,normalized_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,coordinate_pile_review_state,normalized_field_present,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,occurrence_date_role,raw_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,exact_date,qualified_value,240,14,94.488189
ufocat,2010_2019,latin_america_caribbean,254,time_of_day_raw,raw_field_present,247,7,97.244094
ufocat,2010_2019,latin_america_caribbean,254,time_of_day_normalized,qualified_value,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,reported_date_role,raw_field_present,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,reporting_delay_estimable,qualified_value,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,craft_normalized,normalized_field_present,226,28,88.976378
ufocat,2010_2019,latin_america_caribbean,254,craft_confidence,qualified_value,156,98,61.417323
ufocat,2010_2019,latin_america_caribbean,254,craft_classification_source,normalized_field_present,234,20,92.125984
ufocat,2010_2019,latin_america_caribbean,254,same_day_suitability,qualified_value,129,125,50.787402
ufocat,2010_2019,latin_america_caribbean,254,duplicate_lineage,normalized_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,publisher_lineage,normalized_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,independent_source_identity,normalized_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,country_assignment,derived_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,administrative_region,normalized_field_present,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,boundary_assignment_provenance,derived_field_present,254,0,100.000000
ufocat,2010_2019,latin_america_caribbean,254,duration_raw,raw_field_present,206,48,81.102362
ufocat,2010_2019,latin_america_caribbean,254,witness_count_raw,raw_explicit_value,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,sound_raw,raw_explicit_value,13,241,5.118110
ufocat,2010_2019,latin_america_caribbean,254,color_raw,raw_explicit_value,80,174,31.496063
ufocat,2010_2019,latin_america_caribbean,254,light_positive_mention,raw_positive_mention,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,behavior_raw,raw_explicit_value,0,254,0.000000
ufocat,2010_2019,latin_america_caribbean,254,evidence_raw,raw_explicit_value,0,254,0.000000
ufocat,2010_2019,northern_america,54027,coordinate_evidence,normalized_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,source_coordinates,qualified_value,10442,43585,19.327373
ufocat,2010_2019,northern_america,54027,coordinate_precision,normalized_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,coordinate_pile_review_state,normalized_field_present,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,occurrence_date_role,raw_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,exact_date,qualified_value,53924,103,99.809355
ufocat,2010_2019,northern_america,54027,time_of_day_raw,raw_field_present,53414,613,98.865382
ufocat,2010_2019,northern_america,54027,time_of_day_normalized,qualified_value,2,54025,0.003702
ufocat,2010_2019,northern_america,54027,reported_date_role,raw_field_present,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,reporting_delay_estimable,qualified_value,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,craft_normalized,normalized_field_present,51875,2152,96.016806
ufocat,2010_2019,northern_america,54027,craft_confidence,qualified_value,35761,18266,66.190979
ufocat,2010_2019,northern_america,54027,craft_classification_source,normalized_field_present,52179,1848,96.579488
ufocat,2010_2019,northern_america,54027,same_day_suitability,qualified_value,29726,24301,55.020638
ufocat,2010_2019,northern_america,54027,duplicate_lineage,normalized_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,publisher_lineage,normalized_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,independent_source_identity,normalized_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,country_assignment,derived_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,administrative_region,normalized_field_present,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,boundary_assignment_provenance,derived_field_present,54027,0,100.000000
ufocat,2010_2019,northern_america,54027,duration_raw,raw_field_present,48687,5340,90.116053
ufocat,2010_2019,northern_america,54027,witness_count_raw,raw_explicit_value,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,sound_raw,raw_explicit_value,4512,49515,8.351380
ufocat,2010_2019,northern_america,54027,color_raw,raw_explicit_value,25880,28147,47.901975
ufocat,2010_2019,northern_america,54027,light_positive_mention,raw_positive_mention,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,behavior_raw,raw_explicit_value,0,54027,0.000000
ufocat,2010_2019,northern_america,54027,evidence_raw,raw_explicit_value,0,54027,0.000000
ufocat,2010_2019,oceania,599,coordinate_evidence,normalized_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,source_coordinates,qualified_value,434,165,72.454090
ufocat,2010_2019,oceania,599,coordinate_precision,normalized_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,coordinate_pile_review_state,normalized_field_present,0,599,0.000000
ufocat,2010_2019,oceania,599,occurrence_date_role,raw_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,exact_date,qualified_value,588,11,98.163606
ufocat,2010_2019,oceania,599,time_of_day_raw,raw_field_present,253,346,42.237062
ufocat,2010_2019,oceania,599,time_of_day_normalized,qualified_value,1,598,0.166945
ufocat,2010_2019,oceania,599,reported_date_role,raw_field_present,0,599,0.000000
ufocat,2010_2019,oceania,599,reporting_delay_estimable,qualified_value,0,599,0.000000
ufocat,2010_2019,oceania,599,craft_normalized,normalized_field_present,249,350,41.569282
ufocat,2010_2019,oceania,599,craft_confidence,qualified_value,164,435,27.378965
ufocat,2010_2019,oceania,599,craft_classification_source,normalized_field_present,251,348,41.903172
ufocat,2010_2019,oceania,599,same_day_suitability,qualified_value,149,450,24.874791
ufocat,2010_2019,oceania,599,duplicate_lineage,normalized_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,publisher_lineage,normalized_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,independent_source_identity,normalized_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,country_assignment,derived_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,administrative_region,normalized_field_present,0,599,0.000000
ufocat,2010_2019,oceania,599,boundary_assignment_provenance,derived_field_present,599,0,100.000000
ufocat,2010_2019,oceania,599,duration_raw,raw_field_present,210,389,35.058431
ufocat,2010_2019,oceania,599,witness_count_raw,raw_explicit_value,0,599,0.000000
ufocat,2010_2019,oceania,599,sound_raw,raw_explicit_value,25,574,4.173623
ufocat,2010_2019,oceania,599,color_raw,raw_explicit_value,116,483,19.365609
ufocat,2010_2019,oceania,599,light_positive_mention,raw_positive_mention,0,599,0.000000
ufocat,2010_2019,oceania,599,behavior_raw,raw_explicit_value,0,599,0.000000
ufocat,2010_2019,oceania,599,evidence_raw,raw_explicit_value,0,599,0.000000
ufocat,2010_2019,unknown,3067,coordinate_evidence,normalized_field_present,3067,0,100.000000
ufocat,2010_2019,unknown,3067,source_coordinates,qualified_value,1102,1965,35.930877
ufocat,2010_2019,unknown,3067,coordinate_precision,normalized_field_present,3066,1,99.967395
ufocat,2010_2019,unknown,3067,coordinate_pile_review_state,normalized_field_present,0,3067,0.000000
ufocat,2010_2019,unknown,3067,occurrence_date_role,raw_field_present,3067,0,100.000000
ufocat,2010_2019,unknown,3067,exact_date,qualified_value,3022,45,98.532768
ufocat,2010_2019,unknown,3067,time_of_day_raw,raw_field_present,2846,221,92.794261
ufocat,2010_2019,unknown,3067,time_of_day_normalized,qualified_value,0,3067,0.000000
ufocat,2010_2019,unknown,3067,reported_date_role,raw_field_present,0,3067,0.000000
ufocat,2010_2019,unknown,3067,reporting_delay_estimable,qualified_value,0,3067,0.000000
ufocat,2010_2019,unknown,3067,craft_normalized,normalized_field_present,2814,253,91.750897
ufocat,2010_2019,unknown,3067,craft_confidence,qualified_value,1884,1183,61.428106
ufocat,2010_2019,unknown,3067,craft_classification_source,normalized_field_present,2863,204,93.348549
ufocat,2010_2019,unknown,3067,same_day_suitability,qualified_value,1577,1490,51.418324
ufocat,2010_2019,unknown,3067,duplicate_lineage,normalized_field_present,3067,0,100.000000
ufocat,2010_2019,unknown,3067,publisher_lineage,normalized_field_present,3067,0,100.000000
ufocat,2010_2019,unknown,3067,independent_source_identity,normalized_field_present,3067,0,100.000000
ufocat,2010_2019,unknown,3067,country_assignment,derived_field_present,0,3067,0.000000
ufocat,2010_2019,unknown,3067,administrative_region,normalized_field_present,0,3067,0.000000
ufocat,2010_2019,unknown,3067,boundary_assignment_provenance,derived_field_present,2285,782,74.502771
ufocat,2010_2019,unknown,3067,duration_raw,raw_field_present,2412,655,78.643626
ufocat,2010_2019,unknown,3067,witness_count_raw,raw_explicit_value,0,3067,0.000000
ufocat,2010_2019,unknown,3067,sound_raw,raw_explicit_value,186,2881,6.064558
ufocat,2010_2019,unknown,3067,color_raw,raw_explicit_value,1400,1667,45.647212
ufocat,2010_2019,unknown,3067,light_positive_mention,raw_positive_mention,0,3067,0.000000
ufocat,2010_2019,unknown,3067,behavior_raw,raw_explicit_value,0,3067,0.000000
ufocat,2010_2019,unknown,3067,evidence_raw,raw_explicit_value,0,3067,0.000000
ufocat,2020_plus,africa,14,coordinate_evidence,normalized_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,source_coordinates,qualified_value,14,0,100.000000
ufocat,2020_plus,africa,14,coordinate_precision,normalized_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,coordinate_pile_review_state,normalized_field_present,0,14,0.000000
ufocat,2020_plus,africa,14,occurrence_date_role,raw_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,exact_date,qualified_value,14,0,100.000000
ufocat,2020_plus,africa,14,time_of_day_raw,raw_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,time_of_day_normalized,qualified_value,0,14,0.000000
ufocat,2020_plus,africa,14,reported_date_role,raw_field_present,0,14,0.000000
ufocat,2020_plus,africa,14,reporting_delay_estimable,qualified_value,0,14,0.000000
ufocat,2020_plus,africa,14,craft_normalized,normalized_field_present,13,1,92.857143
ufocat,2020_plus,africa,14,craft_confidence,qualified_value,9,5,64.285714
ufocat,2020_plus,africa,14,craft_classification_source,normalized_field_present,13,1,92.857143
ufocat,2020_plus,africa,14,same_day_suitability,qualified_value,8,6,57.142857
ufocat,2020_plus,africa,14,duplicate_lineage,normalized_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,publisher_lineage,normalized_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,independent_source_identity,normalized_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,country_assignment,derived_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,administrative_region,normalized_field_present,0,14,0.000000
ufocat,2020_plus,africa,14,boundary_assignment_provenance,derived_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,duration_raw,raw_field_present,14,0,100.000000
ufocat,2020_plus,africa,14,witness_count_raw,raw_explicit_value,0,14,0.000000
ufocat,2020_plus,africa,14,sound_raw,raw_explicit_value,1,13,7.142857
ufocat,2020_plus,africa,14,color_raw,raw_explicit_value,4,10,28.571429
ufocat,2020_plus,africa,14,light_positive_mention,raw_positive_mention,0,14,0.000000
ufocat,2020_plus,africa,14,behavior_raw,raw_explicit_value,0,14,0.000000
ufocat,2020_plus,africa,14,evidence_raw,raw_explicit_value,0,14,0.000000
ufocat,2020_plus,asia,21,coordinate_evidence,normalized_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,source_coordinates,qualified_value,21,0,100.000000
ufocat,2020_plus,asia,21,coordinate_precision,normalized_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,coordinate_pile_review_state,normalized_field_present,0,21,0.000000
ufocat,2020_plus,asia,21,occurrence_date_role,raw_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,exact_date,qualified_value,21,0,100.000000
ufocat,2020_plus,asia,21,time_of_day_raw,raw_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,time_of_day_normalized,qualified_value,0,21,0.000000
ufocat,2020_plus,asia,21,reported_date_role,raw_field_present,0,21,0.000000
ufocat,2020_plus,asia,21,reporting_delay_estimable,qualified_value,0,21,0.000000
ufocat,2020_plus,asia,21,craft_normalized,normalized_field_present,20,1,95.238095
ufocat,2020_plus,asia,21,craft_confidence,qualified_value,12,9,57.142857
ufocat,2020_plus,asia,21,craft_classification_source,normalized_field_present,20,1,95.238095
ufocat,2020_plus,asia,21,same_day_suitability,qualified_value,12,9,57.142857
ufocat,2020_plus,asia,21,duplicate_lineage,normalized_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,publisher_lineage,normalized_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,independent_source_identity,normalized_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,country_assignment,derived_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,administrative_region,normalized_field_present,0,21,0.000000
ufocat,2020_plus,asia,21,boundary_assignment_provenance,derived_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,duration_raw,raw_field_present,21,0,100.000000
ufocat,2020_plus,asia,21,witness_count_raw,raw_explicit_value,0,21,0.000000
ufocat,2020_plus,asia,21,sound_raw,raw_explicit_value,3,18,14.285714
ufocat,2020_plus,asia,21,color_raw,raw_explicit_value,7,14,33.333333
ufocat,2020_plus,asia,21,light_positive_mention,raw_positive_mention,0,21,0.000000
ufocat,2020_plus,asia,21,behavior_raw,raw_explicit_value,0,21,0.000000
ufocat,2020_plus,asia,21,evidence_raw,raw_explicit_value,0,21,0.000000
ufocat,2020_plus,europe,298,coordinate_evidence,normalized_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,source_coordinates,qualified_value,254,44,85.234899
ufocat,2020_plus,europe,298,coordinate_precision,normalized_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,coordinate_pile_review_state,normalized_field_present,0,298,0.000000
ufocat,2020_plus,europe,298,occurrence_date_role,raw_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,exact_date,qualified_value,298,0,100.000000
ufocat,2020_plus,europe,298,time_of_day_raw,raw_field_present,296,2,99.328859
ufocat,2020_plus,europe,298,time_of_day_normalized,qualified_value,0,298,0.000000
ufocat,2020_plus,europe,298,reported_date_role,raw_field_present,0,298,0.000000
ufocat,2020_plus,europe,298,reporting_delay_estimable,qualified_value,0,298,0.000000
ufocat,2020_plus,europe,298,craft_normalized,normalized_field_present,277,21,92.953020
ufocat,2020_plus,europe,298,craft_confidence,qualified_value,190,108,63.758389
ufocat,2020_plus,europe,298,craft_classification_source,normalized_field_present,281,17,94.295302
ufocat,2020_plus,europe,298,same_day_suitability,qualified_value,182,116,61.073826
ufocat,2020_plus,europe,298,duplicate_lineage,normalized_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,publisher_lineage,normalized_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,independent_source_identity,normalized_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,country_assignment,derived_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,administrative_region,normalized_field_present,0,298,0.000000
ufocat,2020_plus,europe,298,boundary_assignment_provenance,derived_field_present,298,0,100.000000
ufocat,2020_plus,europe,298,duration_raw,raw_field_present,275,23,92.281879
ufocat,2020_plus,europe,298,witness_count_raw,raw_explicit_value,0,298,0.000000
ufocat,2020_plus,europe,298,sound_raw,raw_explicit_value,15,283,5.033557
ufocat,2020_plus,europe,298,color_raw,raw_explicit_value,97,201,32.550336
ufocat,2020_plus,europe,298,light_positive_mention,raw_positive_mention,0,298,0.000000
ufocat,2020_plus,europe,298,behavior_raw,raw_explicit_value,0,298,0.000000
ufocat,2020_plus,europe,298,evidence_raw,raw_explicit_value,0,298,0.000000
ufocat,2020_plus,latin_america_caribbean,58,coordinate_evidence,normalized_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,source_coordinates,qualified_value,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,coordinate_precision,normalized_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,coordinate_pile_review_state,normalized_field_present,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,occurrence_date_role,raw_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,exact_date,qualified_value,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,time_of_day_raw,raw_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,time_of_day_normalized,qualified_value,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,reported_date_role,raw_field_present,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,reporting_delay_estimable,qualified_value,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,craft_normalized,normalized_field_present,55,3,94.827586
ufocat,2020_plus,latin_america_caribbean,58,craft_confidence,qualified_value,38,20,65.517241
ufocat,2020_plus,latin_america_caribbean,58,craft_classification_source,normalized_field_present,55,3,94.827586
ufocat,2020_plus,latin_america_caribbean,58,same_day_suitability,qualified_value,36,22,62.068966
ufocat,2020_plus,latin_america_caribbean,58,duplicate_lineage,normalized_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,publisher_lineage,normalized_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,independent_source_identity,normalized_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,country_assignment,derived_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,administrative_region,normalized_field_present,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,boundary_assignment_provenance,derived_field_present,58,0,100.000000
ufocat,2020_plus,latin_america_caribbean,58,duration_raw,raw_field_present,48,10,82.758621
ufocat,2020_plus,latin_america_caribbean,58,witness_count_raw,raw_explicit_value,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,sound_raw,raw_explicit_value,2,56,3.448276
ufocat,2020_plus,latin_america_caribbean,58,color_raw,raw_explicit_value,13,45,22.413793
ufocat,2020_plus,latin_america_caribbean,58,light_positive_mention,raw_positive_mention,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,behavior_raw,raw_explicit_value,0,58,0.000000
ufocat,2020_plus,latin_america_caribbean,58,evidence_raw,raw_explicit_value,0,58,0.000000
ufocat,2020_plus,northern_america,13220,coordinate_evidence,normalized_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,source_coordinates,qualified_value,5701,7519,43.124054
ufocat,2020_plus,northern_america,13220,coordinate_precision,normalized_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,coordinate_pile_review_state,normalized_field_present,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,occurrence_date_role,raw_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,exact_date,qualified_value,13200,20,99.848714
ufocat,2020_plus,northern_america,13220,time_of_day_raw,raw_field_present,13070,150,98.865356
ufocat,2020_plus,northern_america,13220,time_of_day_normalized,qualified_value,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,reported_date_role,raw_field_present,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,reporting_delay_estimable,qualified_value,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,craft_normalized,normalized_field_present,12553,667,94.954614
ufocat,2020_plus,northern_america,13220,craft_confidence,qualified_value,9104,4116,68.865356
ufocat,2020_plus,northern_america,13220,craft_classification_source,normalized_field_present,12623,597,95.484115
ufocat,2020_plus,northern_america,13220,same_day_suitability,qualified_value,7298,5922,55.204236
ufocat,2020_plus,northern_america,13220,duplicate_lineage,normalized_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,publisher_lineage,normalized_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,independent_source_identity,normalized_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,country_assignment,derived_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,administrative_region,normalized_field_present,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,boundary_assignment_provenance,derived_field_present,13220,0,100.000000
ufocat,2020_plus,northern_america,13220,duration_raw,raw_field_present,10637,2583,80.461422
ufocat,2020_plus,northern_america,13220,witness_count_raw,raw_explicit_value,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,sound_raw,raw_explicit_value,913,12307,6.906203
ufocat,2020_plus,northern_america,13220,color_raw,raw_explicit_value,4448,8772,33.645991
ufocat,2020_plus,northern_america,13220,light_positive_mention,raw_positive_mention,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,behavior_raw,raw_explicit_value,0,13220,0.000000
ufocat,2020_plus,northern_america,13220,evidence_raw,raw_explicit_value,0,13220,0.000000
ufocat,2020_plus,oceania,72,coordinate_evidence,normalized_field_present,72,0,100.000000
ufocat,2020_plus,oceania,72,source_coordinates,qualified_value,51,21,70.833333
ufocat,2020_plus,oceania,72,coordinate_precision,normalized_field_present,72,0,100.000000
ufocat,2020_plus,oceania,72,coordinate_pile_review_state,normalized_field_present,0,72,0.000000
ufocat,2020_plus,oceania,72,occurrence_date_role,raw_field_present,72,0,100.000000
ufocat,2020_plus,oceania,72,exact_date,qualified_value,72,0,100.000000
ufocat,2020_plus,oceania,72,time_of_day_raw,raw_field_present,72,0,100.000000
ufocat,2020_plus,oceania,72,time_of_day_normalized,qualified_value,0,72,0.000000
ufocat,2020_plus,oceania,72,reported_date_role,raw_field_present,0,72,0.000000
ufocat,2020_plus,oceania,72,reporting_delay_estimable,qualified_value,0,72,0.000000
ufocat,2020_plus,oceania,72,craft_normalized,normalized_field_present,68,4,94.444444
ufocat,2020_plus,oceania,72,craft_confidence,qualified_value,47,25,65.277778
ufocat,2020_plus,oceania,72,craft_classification_source,normalized_field_present,68,4,94.444444
ufocat,2020_plus,oceania,72,same_day_suitability,qualified_value,45,27,62.500000
ufocat,2020_plus,oceania,72,duplicate_lineage,normalized_field_present,72,0,100.000000
